candidate_id,group_key,group_label,group_a,group_b,metric,metric_label,classification_cutoff,accuracy_pp,fairness_disparity_pp,group_a_n,group_b_n,group_a_positive_n,group_b_positive_n,group_a_negative_n,group_b_negative_n,group_a_tp,group_a_fp,group_a_tn,group_a_fn,group_b_tp,group_b_fp,group_b_tn,group_b_fn,group_a_selection_rate,group_b_selection_rate,group_a_tpr,group_b_tpr,group_a_fpr,group_b_fpr,point_valid,invalid_reason
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.61,80.0000,23.2466,37,163,19,121,18,42,16,4,14,3,107,19,23,14,0.540541,0.773006,0.842105,0.884298,0.222222,0.452381,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.62,80.0000,25.3358,37,163,19,121,18,42,15,4,14,4,107,18,24,14,0.513514,0.766871,0.789474,0.884298,0.222222,0.428571,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.63,79.5000,23.4953,37,163,19,121,18,42,15,4,14,4,105,17,25,16,0.513514,0.748466,0.789474,0.867769,0.222222,0.404762,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.64,80.0000,26.1980,37,163,19,121,18,42,15,3,15,4,105,17,25,16,0.486486,0.748466,0.789474,0.867769,0.166667,0.404762,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.65,79.5000,25.5845,37,163,19,121,18,42,15,3,15,4,104,17,25,17,0.486486,0.742331,0.789474,0.859504,0.166667,0.404762,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.66,77.0000,25.8332,37,163,19,121,18,42,14,3,15,5,100,17,25,21,0.459459,0.717791,0.736842,0.826446,0.166667,0.404762,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.67,77.0000,24.6062,37,163,19,121,18,42,14,3,15,5,99,16,26,22,0.459459,0.705521,0.736842,0.818182,0.166667,0.380952,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.68,76.0000,23.3792,37,163,19,121,18,42,14,3,15,5,97,16,26,24,0.459459,0.693252,0.736842,0.801653,0.166667,0.380952,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.69,75.0000,27.5576,37,163,19,121,18,42,13,2,16,6,95,16,26,26,0.405405,0.680982,0.684211,0.785124,0.111111,0.380952,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.70,74.5000,24.4901,37,163,19,121,18,42,13,2,16,6,92,14,28,29,0.405405,0.650307,0.684211,0.760331,0.111111,0.333333,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.71,73.5000,22.0361,37,163,19,121,18,42,13,2,16,6,89,13,29,32,0.405405,0.625767,0.684211,0.735537,0.111111,0.309524,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.72,72.0000,23.5119,37,163,19,121,18,42,12,2,16,7,87,13,29,34,0.378378,0.613497,0.631579,0.719008,0.111111,0.309524,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.73,71.5000,28.3038,37,163,19,121,18,42,11,1,17,8,86,13,29,35,0.324324,0.607362,0.578947,0.710744,0.055556,0.309524,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.74,70.5000,30.3930,37,163,19,121,18,42,10,1,17,9,85,13,29,36,0.297297,0.601227,0.526316,0.702479,0.055556,0.309524,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.75,67.5000,33.3444,37,163,19,121,18,42,8,1,17,11,81,13,29,40,0.243243,0.576687,0.421053,0.669421,0.055556,0.309524,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.76,66.5000,34.2066,37,163,19,121,18,42,7,1,17,12,79,12,30,42,0.216216,0.558282,0.368421,0.652893,0.055556,0.285714,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.77,63.5000,33.8418,37,163,19,121,18,42,6,1,17,13,74,12,30,47,0.189189,0.527607,0.315789,0.611570,0.055556,0.285714,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.78,60.5000,28.9338,37,163,19,121,18,42,6,1,17,13,67,11,31,54,0.189189,0.478528,0.315789,0.553719,0.055556,0.261905,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.79,59.5000,27.7068,37,163,19,121,18,42,6,1,17,13,65,11,31,56,0.189189,0.466258,0.315789,0.537190,0.055556,0.261905,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.80,59.5000,26.4799,37,163,19,121,18,42,6,1,17,13,64,10,32,57,0.189189,0.453988,0.315789,0.528926,0.055556,0.238095,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.81,56.0000,27.5908,37,163,19,121,18,42,4,1,17,15,58,9,33,63,0.135135,0.411043,0.210526,0.479339,0.055556,0.214286,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.82,55.0000,31.7692,37,163,19,121,18,42,3,0,18,16,56,9,33,65,0.081081,0.398773,0.157895,0.462810,0.000000,0.214286,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.83,53.0000,28.0882,37,163,19,121,18,42,3,0,18,16,51,8,34,70,0.081081,0.361963,0.157895,0.421488,0.000000,0.190476,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.84,49.5000,22.5667,37,163,19,121,18,42,3,0,18,16,43,7,35,78,0.081081,0.306748,0.157895,0.355372,0.000000,0.166667,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.85,47.0000,18.2723,37,163,19,121,18,42,3,0,18,16,37,6,36,84,0.081081,0.263804,0.157895,0.305785,0.000000,0.142857,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.86,45.5000,15.2048,37,163,19,121,18,42,3,0,18,16,33,5,37,88,0.081081,0.233129,0.157895,0.272727,0.000000,0.119048,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.87,44.5000,13.9778,37,163,19,121,18,42,3,0,18,16,31,5,37,90,0.081081,0.220859,0.157895,0.256198,0.000000,0.119048,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.88,44.0000,12.1373,37,163,19,121,18,42,3,0,18,16,29,4,38,92,0.081081,0.202454,0.157895,0.239669,0.000000,0.095238,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.89,41.5000,12.3860,37,163,19,121,18,42,2,0,18,17,25,4,38,96,0.054054,0.177914,0.105263,0.206612,0.000000,0.095238,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.90,39.0000,8.0915,37,163,19,121,18,42,2,0,18,17,19,3,39,102,0.054054,0.134969,0.105263,0.157025,0.000000,0.071429,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.91,36.5000,8.3402,37,163,19,121,18,42,1,0,18,18,15,3,39,106,0.027027,0.110429,0.052632,0.123967,0.000000,0.071429,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.92,33.5000,5.5215,37,163,19,121,18,42,0,0,18,19,8,1,41,113,0.000000,0.055215,0.000000,0.066116,0.000000,0.023810,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.93,32.0000,3.6810,37,163,19,121,18,42,0,0,18,19,5,1,41,116,0.000000,0.036810,0.000000,0.041322,0.000000,0.023810,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.94,31.0000,1.2270,37,163,19,121,18,42,0,0,18,19,2,0,42,119,0.000000,0.012270,0.000000,0.016529,0.000000,0.000000,true,
C04,age_25,Age,Age <= 25,Age > 25,demographic_parity,Demographic Parity,0.95,30.5000,0.6135,37,163,19,121,18,42,0,0,18,19,1,0,42,120,0.000000,0.006135,0.000000,0.008264,0.000000,0.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.05,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.06,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.07,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.08,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.09,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.10,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.11,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.12,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.13,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.14,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.15,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.16,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.17,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.18,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.19,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.20,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.21,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.22,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.23,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.24,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.25,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.26,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.27,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.28,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.29,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.30,70.0000,0.0000,37,163,19,121,18,42,19,18,0,0,121,42,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.31,70.5000,0.0000,37,163,19,121,18,42,19,17,1,0,121,42,0,0,0.972973,1.000000,1.000000,1.000000,0.944444,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.32,70.5000,0.0000,37,163,19,121,18,42,19,17,1,0,121,42,0,0,0.972973,1.000000,1.000000,1.000000,0.944444,1.000000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.33,71.0000,0.0000,37,163,19,121,18,42,19,17,1,0,121,41,1,0,0.972973,0.993865,1.000000,1.000000,0.944444,0.976190,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.34,71.0000,0.0000,37,163,19,121,18,42,19,17,1,0,121,41,1,0,0.972973,0.993865,1.000000,1.000000,0.944444,0.976190,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.35,71.0000,0.0000,37,163,19,121,18,42,19,17,1,0,121,41,1,0,0.972973,0.993865,1.000000,1.000000,0.944444,0.976190,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.36,71.5000,0.0000,37,163,19,121,18,42,19,17,1,0,121,40,2,0,0.972973,0.987730,1.000000,1.000000,0.944444,0.952381,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.37,72.0000,0.0000,37,163,19,121,18,42,19,17,1,0,121,39,3,0,0.972973,0.981595,1.000000,1.000000,0.944444,0.928571,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.38,72.5000,0.0000,37,163,19,121,18,42,19,17,1,0,121,38,4,0,0.972973,0.975460,1.000000,1.000000,0.944444,0.904762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.39,72.5000,0.0000,37,163,19,121,18,42,19,17,1,0,121,38,4,0,0.972973,0.975460,1.000000,1.000000,0.944444,0.904762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.40,72.5000,0.0000,37,163,19,121,18,42,19,17,1,0,121,38,4,0,0.972973,0.975460,1.000000,1.000000,0.944444,0.904762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.41,74.0000,0.0000,37,163,19,121,18,42,19,16,2,0,121,36,6,0,0.945946,0.963190,1.000000,1.000000,0.888889,0.857143,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.42,74.0000,0.0000,37,163,19,121,18,42,19,16,2,0,121,36,6,0,0.945946,0.963190,1.000000,1.000000,0.888889,0.857143,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.43,76.0000,0.0000,37,163,19,121,18,42,19,14,4,0,121,34,8,0,0.891892,0.950920,1.000000,1.000000,0.777778,0.809524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.44,76.0000,0.8264,37,163,19,121,18,42,19,13,5,0,120,34,8,1,0.864865,0.944785,1.000000,0.991736,0.722222,0.809524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.45,76.5000,0.8264,37,163,19,121,18,42,19,13,5,0,120,33,9,1,0.864865,0.938650,1.000000,0.991736,0.722222,0.785714,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.46,76.0000,2.4793,37,163,19,121,18,42,19,13,5,0,118,32,10,3,0.864865,0.920245,1.000000,0.975207,0.722222,0.761905,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.47,75.5000,3.3058,37,163,19,121,18,42,19,13,5,0,117,32,10,4,0.864865,0.914110,1.000000,0.966942,0.722222,0.761905,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.48,75.0000,1.1309,37,163,19,121,18,42,18,13,5,1,116,31,11,5,0.837838,0.901840,0.947368,0.958678,0.722222,0.738095,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.49,76.5000,1.1309,37,163,19,121,18,42,18,11,7,1,116,30,12,5,0.783784,0.895706,0.947368,0.958678,0.611111,0.714286,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.50,77.0000,0.3045,37,163,19,121,18,42,18,11,7,1,115,28,14,6,0.783784,0.877301,0.947368,0.950413,0.611111,0.666667,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.51,76.0000,4.7412,37,163,19,121,18,42,17,11,7,2,114,28,14,7,0.756757,0.871166,0.894737,0.942149,0.611111,0.666667,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.52,76.5000,3.9147,37,163,19,121,18,42,17,11,7,2,113,26,16,8,0.756757,0.852761,0.894737,0.933884,0.611111,0.619048,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.53,77.5000,3.0883,37,163,19,121,18,42,17,10,8,2,112,24,18,9,0.729730,0.834356,0.894737,0.925620,0.555556,0.571429,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.54,77.5000,2.2619,37,163,19,121,18,42,17,10,8,2,111,23,19,10,0.729730,0.822086,0.894737,0.917355,0.555556,0.547619,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.55,79.5000,2.2619,37,163,19,121,18,42,17,7,11,2,111,22,20,10,0.648649,0.815951,0.894737,0.917355,0.388889,0.523810,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.56,78.0000,0.2175,37,163,19,121,18,42,17,7,11,2,108,22,20,13,0.648649,0.797546,0.894737,0.892562,0.388889,0.523810,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.57,79.5000,0.2175,37,163,19,121,18,42,17,5,13,2,108,21,21,13,0.594595,0.791411,0.894737,0.892562,0.277778,0.500000,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.58,79.5000,5.0457,37,163,19,121,18,42,16,5,13,3,108,20,22,13,0.567568,0.785276,0.842105,0.892562,0.277778,0.476190,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.59,79.5000,5.0457,37,163,19,121,18,42,16,5,13,3,108,20,22,13,0.567568,0.785276,0.842105,0.892562,0.277778,0.476190,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.60,79.0000,4.2192,37,163,19,121,18,42,16,5,13,3,107,20,22,14,0.567568,0.779141,0.842105,0.884298,0.277778,0.476190,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.61,80.0000,4.2192,37,163,19,121,18,42,16,4,14,3,107,19,23,14,0.540541,0.773006,0.842105,0.884298,0.222222,0.452381,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.62,80.0000,9.4824,37,163,19,121,18,42,15,4,14,4,107,18,24,14,0.513514,0.766871,0.789474,0.884298,0.222222,0.428571,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.63,79.5000,7.8295,37,163,19,121,18,42,15,4,14,4,105,17,25,16,0.513514,0.748466,0.789474,0.867769,0.222222,0.404762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.64,80.0000,7.8295,37,163,19,121,18,42,15,3,15,4,105,17,25,16,0.486486,0.748466,0.789474,0.867769,0.166667,0.404762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.65,79.5000,7.0030,37,163,19,121,18,42,15,3,15,4,104,17,25,17,0.486486,0.742331,0.789474,0.859504,0.166667,0.404762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.66,77.0000,8.9604,37,163,19,121,18,42,14,3,15,5,100,17,25,21,0.459459,0.717791,0.736842,0.826446,0.166667,0.404762,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.67,77.0000,8.1340,37,163,19,121,18,42,14,3,15,5,99,16,26,22,0.459459,0.705521,0.736842,0.818182,0.166667,0.380952,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.68,76.0000,6.4811,37,163,19,121,18,42,14,3,15,5,97,16,26,24,0.459459,0.693252,0.736842,0.801653,0.166667,0.380952,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.69,75.0000,10.0913,37,163,19,121,18,42,13,2,16,6,95,16,26,26,0.405405,0.680982,0.684211,0.785124,0.111111,0.380952,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.70,74.5000,7.6120,37,163,19,121,18,42,13,2,16,6,92,14,28,29,0.405405,0.650307,0.684211,0.760331,0.111111,0.333333,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.71,73.5000,5.1327,37,163,19,121,18,42,13,2,16,6,89,13,29,32,0.405405,0.625767,0.684211,0.735537,0.111111,0.309524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.72,72.0000,8.7429,37,163,19,121,18,42,12,2,16,7,87,13,29,34,0.378378,0.613497,0.631579,0.719008,0.111111,0.309524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.73,71.5000,13.1796,37,163,19,121,18,42,11,1,17,8,86,13,29,35,0.324324,0.607362,0.578947,0.710744,0.055556,0.309524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.74,70.5000,17.6164,37,163,19,121,18,42,10,1,17,9,85,13,29,36,0.297297,0.601227,0.526316,0.702479,0.055556,0.309524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.75,67.5000,24.8369,37,163,19,121,18,42,8,1,17,11,81,13,29,40,0.243243,0.576687,0.421053,0.669421,0.055556,0.309524,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.76,66.5000,28.4472,37,163,19,121,18,42,7,1,17,12,79,12,30,42,0.216216,0.558282,0.368421,0.652893,0.055556,0.285714,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.77,63.5000,29.5781,37,163,19,121,18,42,6,1,17,13,74,12,30,47,0.189189,0.527607,0.315789,0.611570,0.055556,0.285714,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.78,60.5000,23.7930,37,163,19,121,18,42,6,1,17,13,67,11,31,54,0.189189,0.478528,0.315789,0.553719,0.055556,0.261905,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.79,59.5000,22.1401,37,163,19,121,18,42,6,1,17,13,65,11,31,56,0.189189,0.466258,0.315789,0.537190,0.055556,0.261905,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.80,59.5000,21.3136,37,163,19,121,18,42,6,1,17,13,64,10,32,57,0.189189,0.453988,0.315789,0.528926,0.055556,0.238095,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.81,56.0000,26.8813,37,163,19,121,18,42,4,1,17,15,58,9,33,63,0.135135,0.411043,0.210526,0.479339,0.055556,0.214286,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.82,55.0000,30.4915,37,163,19,121,18,42,3,0,18,16,56,9,33,65,0.081081,0.398773,0.157895,0.462810,0.000000,0.214286,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.83,53.0000,26.3593,37,163,19,121,18,42,3,0,18,16,51,8,34,70,0.081081,0.361963,0.157895,0.421488,0.000000,0.190476,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.84,49.5000,19.7477,37,163,19,121,18,42,3,0,18,16,43,7,35,78,0.081081,0.306748,0.157895,0.355372,0.000000,0.166667,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.85,47.0000,14.7890,37,163,19,121,18,42,3,0,18,16,37,6,36,84,0.081081,0.263804,0.157895,0.305785,0.000000,0.142857,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.86,45.5000,11.4833,37,163,19,121,18,42,3,0,18,16,33,5,37,88,0.081081,0.233129,0.157895,0.272727,0.000000,0.119048,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.87,44.5000,9.8304,37,163,19,121,18,42,3,0,18,16,31,5,37,90,0.081081,0.220859,0.157895,0.256198,0.000000,0.119048,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.88,44.0000,8.1775,37,163,19,121,18,42,3,0,18,16,29,4,38,92,0.081081,0.202454,0.157895,0.239669,0.000000,0.095238,true,
C05,age_25,Age,Age <= 25,Age > 25,equal_opportunity,Equal Opportunity,0.89,41.5000,10.1348,37,163,19,121,18,42,2,0,18,17,25,4,38,96,0.054054,0.177914,0.105263,0.206612,0.000000,0.095238,true,
